pos,gen_pos,count
18877797,0.18877797000000002,2
18889468,0.18889468,3
18894224,0.18894224,3
18928160,0.1892816,1
18940803,0.18940803,1
18969582,0.18969582000000001,1
18976001,0.18976001,1
18995982,0.18995982,1
18998901,0.18998901,1
19001124,0.19001124,4
19029006,0.19029006,1
19050144,0.19050144,3
19052653,0.19052653,3
19061073,0.19061073,1
19081111,0.19081111,1
19083617,0.19083617,2
19083931,0.19083931,3
19093220,0.1909322,2
19094970,0.1909497,1
19099360,0.1909936,1
19105607,0.19105607,2
19127737,0.19127737,1
19141778,0.19141778,1
19152482,0.19152482,3
19154740,0.1915474,3
19173697,0.19173697,2
19197947,0.19197947,2
19201395,0.19201395000000002,1
19231292,0.19231292,3
19309488,0.19309488,1
19315809,0.19315809,2
19317539,0.19317539,1
19320867,0.19320867,1
19330014,0.19330014,1
19341550,0.1934155,1
19343515,0.19343515,1
19351384,0.19351384,1
19389356,0.19389356,3
19393489,0.19393489,1
19403564,0.19403564,1
19410263,0.19410263,4
19411170,0.1941117,1
19454610,0.1945461,1
19456351,0.19456351,3
19476012,0.19476012,1
19480095,0.19480095,1
19480434,0.19480434,1
19483367,0.19483367000000001,1
19486318,0.19486318,1
19491956,0.19491956,1
19547718,0.19547718,2
19557872,0.19557872,3
19589859,0.19589859,4
19617313,0.19617313,1
19652977,0.19652977,2
19659196,0.19659196,3
19659280,0.1965928,2
19664203,0.19664203,4
19665662,0.19665662,1
19683369,0.19683369,1
19727883,0.19727883000000002,1
19731832,0.19731832,1
19740530,0.1974053,2
19763954,0.19763954,3
19769223,0.19769223,1
19771122,0.19771122,3
19772013,0.19772013,3
19780742,0.19780742,1
19787672,0.19787672,1
19799968,0.19799968,1
19804147,0.19804147,3
19827245,0.19827245000000002,1
19851805,0.19851805,1
19853014,0.19853014,1
19884799,0.19884799,1
19938687,0.19938687,4
19945739,0.19945739,1
19967071,0.19967071,1
19994363,0.19994363,1
19995515,0.19995515,1
20004095,0.20004095,1
20018222,0.20018222,1
20109747,0.20109747,1
20138373,0.20138373,1
20143820,0.2014382,2
20146593,0.20146593000000002,1
20173986,0.20173986,2
20190327,0.20190327,1
20205215,0.20205215,4
20278166,0.20278166,3
20294220,0.20294220000000002,1
20357757,0.20357757,2
20362040,0.2036204,1
20363492,0.20363492,1
20426578,0.20426578,1
20443564,0.20443564,1
20448110,0.2044811,1
20453550,0.2045355,2
20496704,0.20496704000000002,4
20509056,0.20509056,2
20538893,0.20538893,1
20547993,0.20547993,1
20557900,0.205579,1
20582119,0.20582119000000001,2
20627102,0.20627102,4
20631002,0.20631002,1
20635799,0.20635799,4
20646927,0.20646927,1
20659994,0.20659994,3
20679294,0.20679294,1
20696502,0.20696502,4
20794886,0.20794886,1
20798568,0.20798568,2
20800469,0.20800469,2
20816971,0.20816971,1
20826787,0.20826787,1
20830242,0.20830242000000002,2
20839303,0.20839303,4
20845086,0.20845086000000002,1
20876713,0.20876713,1
20897390,0.20897390000000002,3
20910321,0.20910321,2
20934149,0.20934149,2
20937020,0.2093702,2
20959837,0.20959837,4
20977004,0.20977004,1
21015091,0.21015091,4
21092971,0.21092971,1
21149643,0.21149643,2
21160728,0.21160728,2
21220456,0.21220456000000001,3
21238156,0.21238156,2
21259871,0.21259871,2
21275819,0.21275819,1
21278000,0.21278,1
21281570,0.2128157,1
21285557,0.21285557,1
21295345,0.21295345000000002,1
21299662,0.21299662,1
21303471,0.21303471000000002,1
21307815,0.21307815,2
21319261,0.21319261,2
21326944,0.21326944,1
21344776,0.21344776000000001,1
21352558,0.21352558,2
21360754,0.21360754,1
21370321,0.21370321,1
21383609,0.21383609,3
21465479,0.21465479,4
21475200,0.214752,4
21490788,0.21490788,2
21541121,0.21541121,1
21556310,0.2155631,2
21557274,0.21557274,3
21608231,0.21608231,1
21648906,0.21648906,2
21686453,0.21686453,1
21721398,0.21721398,2
21725943,0.21725943,1
21729949,0.21729949,1
21740802,0.21740802,2
21746651,0.21746651,3
21764015,0.21764015,1
21800887,0.21800887,3
21803708,0.21803708,1
21823756,0.21823756,4
21843214,0.21843214,4
21882646,0.21882646,3
21883911,0.21883911,1
21905884,0.21905884,2
21938217,0.21938217000000002,1
21960131,0.21960131,1
21992262,0.21992262,4
22010210,0.2201021,2
22011508,0.22011508,1
22014600,0.220146,2
22028674,0.22028674,2
22042775,0.22042775,3
22051284,0.22051284000000002,4
22079567,0.22079567,4
22093700,0.220937,1
22104138,0.22104138,1
22110608,0.22110608,2
22114229,0.22114229,2
22115804,0.22115804,2
22129854,0.22129854000000002,4
22131157,0.22131157,4
22132133,0.22132133,1
22142134,0.22142134,1
22175877,0.22175877,1
22181640,0.2218164,1
22183906,0.22183906,1
22194166,0.22194166,1
22197706,0.22197706,1
22200930,0.2220093,3
22216922,0.22216922,2
22225110,0.2222511,2
22244031,0.22244031,1
22262890,0.22262890000000002,1
22281851,0.22281851,4
22306098,0.22306098,1
22315237,0.22315237000000002,4
22319035,0.22319035,1
22334767,0.22334767,1
22348282,0.22348282,1
22358644,0.22358644,2
22371994,0.22371994,1
22385680,0.2238568,2
22402533,0.22402533,2
22419191,0.22419191,3
22421198,0.22421198,1
22425756,0.22425756,1
22461666,0.22461666,2
22462672,0.22462672,1
22488922,0.22488922,4
22510378,0.22510378,3
22512184,0.22512184000000002,1
22515295,0.22515295000000002,3
22538295,0.22538295,4
22542254,0.22542254,2
22558285,0.22558285,2
22576530,0.2257653,2
22585560,0.22585560000000002,1
22615627,0.22615627,1
22661859,0.22661859,2
22662143,0.22662143,2
22664874,0.22664874000000002,1
22674638,0.22674638,1
22689879,0.22689879000000002,1
22691721,0.22691721,1
22691982,0.22691982,1
22699959,0.22699959,1
22705613,0.22705613,2
22708081,0.22708081,1
22723893,0.22723893,4
22727940,0.2272794,1
22728395,0.22728395,3
22741909,0.22741909000000002,3
22764721,0.22764721000000002,2
22793215,0.22793215,2
22819272,0.22819272000000002,1
22819445,0.22819445,1
22840800,0.228408,1
22841332,0.22841332,1
22852990,0.2285299,1
22860507,0.22860507,2
22888180,0.2288818,1
22927484,0.22927484,1
22931934,0.22931934,4
22966049,0.22966049,4
23020686,0.23020686,1
23027071,0.23027071000000002,2
23030179,0.23030179,4
23070355,0.23070355,2
23102295,0.23102295,1
23113392,0.23113392,4
23162003,0.23162003,1
23176422,0.23176422,2
23181555,0.23181555,1
23223927,0.23223927,1
23234329,0.23234329,3
23267405,0.23267405,1
23268796,0.23268796,2
23282735,0.23282735000000002,2
23285395,0.23285395,2
23293137,0.23293137,3
23302536,0.23302536000000001,1
23314182,0.23314182,3
23327727,0.23327727,4
23331937,0.23331937,1
23333101,0.23333101,3
23344288,0.23344288,1
23352431,0.23352431,1
23360519,0.23360519000000002,2
23376761,0.23376761000000001,1
23377350,0.2337735,4
23383120,0.23383120000000002,1
23388928,0.23388928,1
23419396,0.23419396,1
23423719,0.23423719,2
23446425,0.23446425,1
23452857,0.23452857,1
23534266,0.23534266,1
23591671,0.23591671,3
23621226,0.23621226,3
23624660,0.2362466,1
23625918,0.23625918,1
23631194,0.23631194,1
23638580,0.2363858,4
23733465,0.23733465,3
23786148,0.23786148000000001,1
23816405,0.23816405000000002,1
23864532,0.23864532,2
23864905,0.23864905,1
23895712,0.23895712,1
23902339,0.23902339,3
24007237,0.24007237,1
24045448,0.24045448,2
24061246,0.24061246,1
24063531,0.24063531,1
24063956,0.24063956,3
24077669,0.24077669000000002,2
24079615,0.24079615000000001,1
24084851,0.24084851000000002,1
24117184,0.24117184,1
24119854,0.24119854000000002,1
24139279,0.24139279,1
24148561,0.24148561000000002,2
24182901,0.24182901,2
24183497,0.24183497,1
24195013,0.24195013,2
24211732,0.24211732,3
24215170,0.2421517,2
24237048,0.24237048,1
24237271,0.24237271,2
24246322,0.24246322,1
24249135,0.24249135,2
24250510,0.2425051,2
24298572,0.24298572000000002,2
24299058,0.24299058,3
24309882,0.24309882,1
24314929,0.24314929000000002,2
24326365,0.24326365,1
24329872,0.24329872,1
24378135,0.24378135,1
24401286,0.24401286,4
24411772,0.24411772,1
24433762,0.24433762,2
24446797,0.24446797,1
24447263,0.24447263,1
24452187,0.24452187,1
24453474,0.24453474,1
24455147,0.24455147,1
24461607,0.24461607000000002,2
24530531,0.24530531,1
24532487,0.24532487,4
24538807,0.24538807,1
24541104,0.24541104,4
24553532,0.24553532,4
24575398,0.24575398,2
24582601,0.24582601,2
24587580,0.2458758,1
24613740,0.2461374,1
24623870,0.2462387,4
24627024,0.24627024,1
24633375,0.24633375000000002,4
24654566,0.24654566,1
24679851,0.24679851,4
24725808,0.24725808000000002,4
24755490,0.2475549,4
24755683,0.24755683,1
24756403,0.24756403000000002,1
24762648,0.24762648,3
24858546,0.24858546,3
24875585,0.24875585,1
24953364,0.24953364,3
25017416,0.25017416,3
25041546,0.25041546,1
25081687,0.25081687,3
25091633,0.25091633,1
25093580,0.2509358,1
25113286,0.25113286,4
25114680,0.2511468,1
25138724,0.25138724,3
25139459,0.25139459000000003,1
25143104,0.25143104,1
25200520,0.2520052,1
25205653,0.25205653,1
25217059,0.25217059000000003,1
25220465,0.25220465000000003,1
25222922,0.25222922000000003,2
25229188,0.25229188,4
25267008,0.25267008,3
25272019,0.25272019,1
25303018,0.25303018,2
25360059,0.25360059,1
25376955,0.25376955,1
25414349,0.25414349,1
25431337,0.25431337,2
25433239,0.25433239,1
25440116,0.25440116,4
25451677,0.25451677,4
25461358,0.25461358,4
25464720,0.2546472,1
25477559,0.25477559,3
25503652,0.25503652,2
25514205,0.25514205,1
25533636,0.25533636,1
25541392,0.25541392,1
25541835,0.25541835,1
25586226,0.25586226,2
25586882,0.25586882,1
25594551,0.25594551,4
25596507,0.25596507,4
25597600,0.255976,1
25599774,0.25599774000000003,1
25607649,0.25607649,2
25608962,0.25608962,1
25611299,0.25611299,3
25612357,0.25612357,1
25612701,0.25612701,1
25612948,0.25612948,1
25617347,0.25617347,2
25631932,0.25631932,1
25632517,0.25632517,2
25635263,0.25635263,3
25639858,0.25639858,3
25668742,0.25668742,1
25677418,0.25677418,1
25713209,0.25713209,2
25753435,0.25753435,3
25754230,0.2575423,3
25785246,0.25785246,2
25795438,0.25795438,1
25812807,0.25812807,3
25833058,0.25833058000000003,2
25842100,0.258421,2
25846111,0.25846111,1
25861325,0.25861325,2
25884386,0.25884386,1
25915693,0.25915693,1
25923553,0.25923553,3
25929974,0.25929974,1
25966880,0.25966880000000003,2
26015852,0.26015852,1
26028126,0.26028126,1
26029816,0.26029816,1
26032749,0.26032749,2
26085320,0.2608532,1
26109301,0.26109301,1
26136231,0.26136231,1
26151235,0.26151235,3
26182221,0.26182221,1
26191781,0.26191781000000003,1
26200307,0.26200307,1
26206095,0.26206095,1
26225399,0.26225399,1
26230805,0.26230805,4
26231484,0.26231484,3
26275448,0.26275448,2
26297851,0.26297851,2
26303399,0.26303399,1
26333958,0.26333958,2
26357748,0.26357748000000003,3
26358518,0.26358518000000003,3
26360559,0.26360559,1
26363087,0.26363087,2
26365131,0.26365131,2
26366714,0.26366714,2
26396717,0.26396717000000003,3
26398520,0.26398520000000003,1
26399752,0.26399752,1
26454862,0.26454862,3
26485302,0.26485302,4
26504299,0.26504299,1
26518785,0.26518785,1
26541470,0.2654147,2
26545313,0.26545313,1
26567192,0.26567192,2
26569218,0.26569218,4
26584265,0.26584265,1
26588555,0.26588555,1
26605288,0.26605288,1
26634186,0.26634186,1
26639835,0.26639835,1
26640564,0.26640564,2
26653414,0.26653414000000003,1
26653714,0.26653714,1
26707360,0.2670736,1
26707973,0.26707973,4
26727870,0.2672787,1
26767749,0.26767749,4
26775428,0.26775428,3
26799511,0.26799511,1
26825227,0.26825227,2
26826018,0.26826018,1
26828981,0.26828981,4
26832590,0.2683259,1
26846221,0.26846221,1
26846520,0.2684652,3
26857689,0.26857689,1
26870080,0.2687008,1
26877329,0.26877329,4
26909316,0.26909316,1
26920917,0.26920917,4
26941063,0.26941063,4
27011915,0.27011915000000003,3
27013283,0.27013283,2
27043639,0.27043639,4
27082049,0.27082049,1
27130857,0.27130857,1
27199401,0.27199401,2
27221871,0.27221871000000003,1
27224133,0.27224133,4
27265190,0.2726519,2
27268036,0.27268036,2
27279849,0.27279849,3
27327381,0.27327381,1
27353121,0.27353121,3
27356680,0.2735668,2
27363770,0.2736377,1
27364356,0.27364356,1
27449019,0.27449019,4
27449636,0.27449636,2
27489629,0.27489629,4
27507787,0.27507787,3
27508511,0.27508511,1
27533608,0.27533608,1
27535162,0.27535162,1
27597104,0.27597104,4
27629239,0.27629239,3
27631633,0.27631633,1
27639375,0.27639375,2
27642044,0.27642044,3
27648019,0.27648019,1
27668412,0.27668412000000003,3
27679013,0.27679013,4
27685384,0.27685384,1
27687467,0.27687467,1
27689754,0.27689754,1
27705712,0.27705712,2
27706887,0.27706887,1
27723038,0.27723038,3
27727677,0.27727677,1
27746814,0.27746814000000003,2
27771816,0.27771816,2
27773620,0.2777362,1
27780658,0.27780658,4
27818138,0.27818138,2
27824038,0.27824038,1
27867553,0.27867553,3
27868313,0.27868313,3
27900756,0.27900756,3
27903318,0.27903318,1
27908433,0.27908433,3
27922654,0.27922654,3
27926525,0.27926525,2
27931005,0.27931005000000003,2
27979950,0.2797995,2
27983407,0.27983407,1
27997247,0.27997247000000003,2
28000397,0.28000397,4
28000907,0.28000907,1
28003192,0.28003192,1
28026790,0.2802679,4
28027856,0.28027856,4
28040577,0.28040577,1
28050574,0.28050574,1
28066494,0.28066494000000003,1
28086730,0.2808673,3
28089533,0.28089533,3
28093025,0.28093025,4
28109189,0.28109189,1
28139989,0.28139989,2
28173472,0.28173472,3
28191208,0.28191208,2
28192595,0.28192595,1
28193625,0.28193625,2
28199894,0.28199894000000003,2
28214422,0.28214422,1
28220390,0.2822039,2
28327332,0.28327332,3
28352114,0.28352114,1
28356256,0.28356256,1
28358590,0.2835859,1
28363596,0.28363596,2
28363605,0.28363605000000003,1
28385806,0.28385806,2
28394947,0.28394947,1
28436921,0.28436921,1
28439871,0.28439871,1
28441036,0.28441036000000003,1
28443430,0.28443430000000003,1
28448021,0.28448021,1
28465012,0.28465012,4
28465407,0.28465407,1
28504664,0.28504664,2
28504670,0.2850467,2
28521119,0.28521119,1
28599917,0.28599917,1
28604003,0.28604003,1
28607433,0.28607433,2
28622560,0.2862256,3
28625992,0.28625992,2
28629223,0.28629223,3
28654158,0.28654158,2
28686544,0.28686544,1
28749692,0.28749692,1
28750251,0.28750251,4
28769778,0.28769778,1
28812810,0.2881281,2
28830584,0.28830584,3
28836935,0.28836935,2
28857022,0.28857022,2
28907483,0.28907483,2
28914927,0.28914927,2
28925328,0.28925328,4
28954610,0.28954610000000003,3
28986189,0.28986189,2
28988911,0.28988911,1
29007546,0.29007546,3
29009009,0.29009009,3
29029531,0.29029531000000003,1
29053636,0.29053636,1
29105433,0.29105433,4
29113937,0.29113937,4
29118716,0.29118716,1
29153162,0.29153162,1
29191709,0.29191709,2
29214455,0.29214455,1
29226484,0.29226484,1
29233099,0.29233099,3
29242416,0.29242416,2
29265683,0.29265683,3
29320574,0.29320574,1
29335035,0.29335035,2
29373598,0.29373598,2
29386113,0.29386113,1
29402598,0.29402598,3
29423891,0.29423891,2
29476661,0.29476661,4
29480824,0.29480824,1
29490175,0.29490175,3
29491781,0.29491781,2
29513283,0.29513283,1
29528627,0.29528627,4
29542876,0.29542876,1
29545931,0.29545931000000003,3
29610298,0.29610298,2
29612907,0.29612907,1
29618355,0.29618355,1
29651367,0.29651367,3
29656702,0.29656702,3
29668803,0.29668803,4
29689025,0.29689025,3
29692064,0.29692064,1
29722130,0.2972213,1
29750670,0.2975067,2
29757355,0.29757355,1
29762619,0.29762619,3
29764396,0.29764396,3
29777226,0.29777226,1
29779274,0.29779274,4
29781223,0.29781223,4
29815612,0.29815612,1
29816850,0.2981685,2
29824350,0.2982435,1
29829970,0.2982997,1
29841026,0.29841026,1
29845429,0.29845429,2
29852534,0.29852534000000003,1
29870257,0.29870257,1
29902694,0.29902694,1
29947250,0.29947250000000003,2
29947647,0.29947647,2
29952232,0.29952232,1
29965133,0.29965133,1
29986941,0.29986941,4
29996161,0.29996161,4
30037109,0.30037109,2
30041255,0.30041255,1
30044517,0.30044517,1
30084066,0.30084066,1
30094729,0.30094729000000003,2
30106137,0.30106137,4
30119985,0.30119985,4
30122595,0.30122595,1
30135451,0.30135451,4
30152657,0.30152657,1
30201276,0.30201276,1
30209141,0.30209141,1
30221079,0.30221079,1
30235282,0.30235282,2
30250101,0.30250101,1
30250461,0.30250461,2
30265799,0.30265799,1
30272481,0.30272481,3
30284021,0.30284021,4
30290805,0.30290805,1
30291786,0.30291786,1
30292894,0.30292894,2
30304609,0.30304609,3
30310859,0.30310859,1
30311040,0.3031104,1
30313075,0.30313075,4
30433480,0.3043348,1
30462188,0.30462188,3
30463824,0.30463824,2
30466809,0.30466809,2
30497890,0.3049789,3
30507556,0.30507556,4
30547472,0.30547472000000003,2
30566583,0.30566583,4
30587301,0.30587301,1
30590884,0.30590884,1
30597219,0.30597219000000003,1
30634347,0.30634347,2
30636543,0.30636543,4
30638957,0.30638957,3
30646417,0.30646417,1
30650423,0.30650423,1
30653506,0.30653506,1
30681598,0.30681598,2
30697093,0.30697093000000003,1
30707175,0.30707175000000003,1
30713501,0.30713501,2
30731661,0.30731661,1
30733912,0.30733912,2
30745439,0.30745439,3
30747180,0.3074718,1
30753699,0.30753699,1
30763392,0.30763392,2
30775382,0.30775382,1
30836901,0.30836901,4
30864164,0.30864164,4
30874133,0.30874133,2
30888653,0.30888653,1
30903891,0.30903891,1
30908018,0.30908018,3
30930476,0.30930476,4
30954360,0.30954360000000003,1
30955756,0.30955756,1
30996743,0.30996743,2
31030245,0.31030245,3
31030322,0.31030322,2
31086256,0.31086256,2
31097306,0.31097306,1
31104833,0.31104833,1
31116596,0.31116596,4
31118337,0.31118337,2
31123471,0.31123471,3
31124082,0.31124082000000003,3
31125889,0.31125889,2
31126134,0.31126134,3
31150538,0.31150538,2
31153115,0.31153115,1
31155141,0.31155141000000003,1
31180766,0.31180766,1
31180832,0.31180832,1
31183768,0.31183768,1
31231130,0.3123113,4
31284828,0.31284828000000003,3
31293127,0.31293127,2
31297421,0.31297421000000003,1
31306051,0.31306051,2
31318817,0.31318817,2
31321858,0.31321858,2
31332347,0.31332347,1
31366863,0.31366863,3
31383518,0.31383518,1
31415595,0.31415595,4
31437271,0.31437271,4
31456122,0.31456122000000003,1
31482585,0.31482585,1
31493417,0.31493417,1
31504919,0.31504919,4
31543783,0.31543783000000003,2
31545136,0.31545136,2
31551694,0.31551694,1
31553820,0.3155382,2
31554729,0.31554729,1
31588825,0.31588825,1
31590788,0.31590788000000003,3
31657390,0.3165739,1
31660906,0.31660906,4
31671720,0.31671720000000003,3
31683174,0.31683174000000003,1
31695973,0.31695973,2
31749998,0.31749998,1
31751418,0.31751418,1
31765423,0.31765423,1
31769008,0.31769008,1
31816331,0.31816331000000003,1
31834511,0.31834511,1
31838937,0.31838937,1
31849938,0.31849938,1
31850553,0.31850553,1
31852210,0.31852210000000003,3
31854914,0.31854914,2
31857273,0.31857273,2
31986179,0.31986179,4
31996430,0.3199643,1
31998278,0.31998278,3
32003070,0.3200307,2
32017636,0.32017636,2
32018336,0.32018336000000003,4
32033873,0.32033873,2
32035650,0.3203565,2
32036146,0.32036146,2
32047463,0.32047463,2
32086502,0.32086502,4
32124175,0.32124175,3
32130855,0.32130855,1
32137488,0.32137488000000003,1
32141842,0.32141842,1
32161365,0.32161365000000003,1
32162880,0.3216288,4
32287163,0.32287163,1
32298664,0.32298664,2
32314564,0.32314564,1
32348709,0.32348709000000003,1
32359682,0.32359682,3
32369161,0.32369161,1
32372453,0.32372453,4
32398185,0.32398185,4
32405555,0.32405555,2
32425528,0.32425528,2
32426701,0.32426701,2
32433931,0.32433931,2
32466314,0.32466314,1
32484184,0.32484184,1
32507737,0.32507737000000003,3
32514271,0.32514271,3
32520498,0.32520498000000003,2
32533402,0.32533402,1
32534598,0.32534598,2
32576359,0.32576359,4
32613341,0.32613341,2
32615897,0.32615897,2
32634689,0.32634689,1
32644954,0.32644954,1
32659418,0.32659418,1
32673325,0.32673325000000003,4
32721514,0.32721514,1
32721658,0.32721658,1
32730600,0.327306,2
32752162,0.32752162,2
32757859,0.32757859,3
32760568,0.32760568,3
32818496,0.32818496,2
32891710,0.3289171,2
32976716,0.32976716,1
32977560,0.3297756,1
32987242,0.32987242,4
33009157,0.33009157,3
33009573,0.33009573000000003,3
33010105,0.33010105,1
33011181,0.33011181,3
33033774,0.33033774,3
33054852,0.33054852,3
33090403,0.33090403,2
33106721,0.33106721,4
33127626,0.33127626,3
33161595,0.33161595,2
33174832,0.33174832,1
33186117,0.33186117,4
33212673,0.33212673,1
33213363,0.33213363,4
33258296,0.33258296,1
33274516,0.33274516,1
33282756,0.33282756,3
33284365,0.33284365,2
33293120,0.3329312,2
33296747,0.33296747,2
33298117,0.33298117,3
33335595,0.33335595,2
33345639,0.33345639,1
33366202,0.33366202,3
33369621,0.33369621,2
33399869,0.33399869,1
33405948,0.33405948,1
33418103,0.33418103,4
33450627,0.33450627,1
33470665,0.33470665,1
33479367,0.33479367,2
33500344,0.33500344,4
33510107,0.33510107,1
33516707,0.33516707,2
33593311,0.33593311000000003,1
33602753,0.33602753,1
33606677,0.33606677,2
33606917,0.33606917000000003,1
33620874,0.33620874,1
33626312,0.33626312,3
33636238,0.33636238,1
33643605,0.33643605,1
33646965,0.33646965,1
33720241,0.33720241,2
33736468,0.33736468000000003,1
33753770,0.3375377,2
33809572,0.33809572,1
33830037,0.33830037,4
33830823,0.33830823,4
33839409,0.33839409,2
33841220,0.3384122,1
33890267,0.33890267,1
33906064,0.33906064,2
33915992,0.33915992,1
33925720,0.3392572,2
33933259,0.33933259,1
33983618,0.33983618,2
34022059,0.34022059,4
34042776,0.34042776,1
34044297,0.34044297,4
34050577,0.34050577,1
34050814,0.34050814,1
34066977,0.34066977,4
34080761,0.34080761,1
34083241,0.34083241000000003,4
34145144,0.34145144,1
34155038,0.34155038,2
34176588,0.34176588,1
34189675,0.34189675,1
34193304,0.34193304,1
34208244,0.34208244,4
34226464,0.34226464,3
34227428,0.34227428,2
34239707,0.34239707,1
34253517,0.34253517,2
34254682,0.34254682000000003,2
34264760,0.3426476,2
34284616,0.34284616,1
34333967,0.34333967,1
34338709,0.34338709,1
34354158,0.34354158,3
34388075,0.34388075,2
34392171,0.34392171,2
34419686,0.34419686,1
34424295,0.34424295,2
34451427,0.34451427,4
34456273,0.34456273,4
34492063,0.34492063,3
34524717,0.34524717,4
34547815,0.34547815,4
34613641,0.34613641,4
34617350,0.3461735,4
34677813,0.34677813,2
34687775,0.34687775,3
34710940,0.3471094,1
34714059,0.34714059,2
34717637,0.34717637,1
34722643,0.34722643000000003,2
34723350,0.34723350000000003,1
34723554,0.34723554,1
34725017,0.34725017,3
34760585,0.34760585,1
34767112,0.34767112,1
34773483,0.34773483,1
34787266,0.34787266,2
34816338,0.34816338,1
34840219,0.34840219,4
34843034,0.34843034,3
34850604,0.34850604,1
34862786,0.34862786,1
34878391,0.34878391000000003,2
34886498,0.34886498,1
34902368,0.34902368,1
34905351,0.34905351,1
34919056,0.34919056,1
34926401,0.34926401,2
35045682,0.35045682,4
35048086,0.35048086,1
35101749,0.35101749,2
35127673,0.35127673,1
35143812,0.35143812,1
35152574,0.35152574000000003,2
35154048,0.35154048,1
35167262,0.35167262,4
35187320,0.3518732,1
35220340,0.3522034,3
35221865,0.35221865,1
35242605,0.35242605,3
35253752,0.35253752,2
35259368,0.35259368,2
35298126,0.35298126,4
35315302,0.35315302,2
35338624,0.35338624,1
35366866,0.35366866,4
35382330,0.3538233,2
35383283,0.35383283,4
35403672,0.35403672,4
35408245,0.35408245,3
35408296,0.35408296,3
35428645,0.35428645000000003,1
35462364,0.35462364,1
35480397,0.35480397,1
35529887,0.35529887,1
35583456,0.35583456,3
35602235,0.35602235,1
35611696,0.35611696,1
35628766,0.35628766,1
35632410,0.35632410000000003,1
35637804,0.35637804,2
35637962,0.35637962,2
35652306,0.35652306,1
35706098,0.35706098000000003,1
35743659,0.35743659,1
35761343,0.35761343,1
35785179,0.35785179,1
35819681,0.35819681000000003,4
35853382,0.35853382,1
35861565,0.35861565,4
35869588,0.35869588,3
35872806,0.35872806,1
35905522,0.35905522,1
35911332,0.35911332,1
35914033,0.35914033,1
35922607,0.35922607,4
35930995,0.35930995,2
35970048,0.35970048,1
35974950,0.3597495,1
36022131,0.36022131,3
36028268,0.36028268,2
36037841,0.36037841,1
36044915,0.36044915,1
36061914,0.36061914,1
36066027,0.36066027,1
36072952,0.36072952,1
36074370,0.3607437,2
36081461,0.36081461,1
36082689,0.36082689,1
36109525,0.36109525000000003,4
36132271,0.36132271,2
36133865,0.36133865,2
36158623,0.36158623,4
36163384,0.36163384,1
36170569,0.36170569,1
36184139,0.36184139,1
36185262,0.36185262,1
36188327,0.36188327000000003,4
36214610,0.3621461,1
36225939,0.36225939,1
36237352,0.36237352,2
36252107,0.36252107,4
36269358,0.36269358,1
36283769,0.36283769,2
36285708,0.36285708,1
36314901,0.36314901,2
36341732,0.36341732,2
36350558,0.36350558,2
36352670,0.3635267,1
36361071,0.36361071,3
36378219,0.36378219,1
36393106,0.36393106000000003,1
36395720,0.3639572,1
36405063,0.36405063,1
36426363,0.36426363,3
36445426,0.36445426000000003,1
36458688,0.36458688,2
36460464,0.36460464000000004,1
36480766,0.36480766000000003,1
36494759,0.36494759,2
36508483,0.36508483,2
36530589,0.36530589,2
36534276,0.36534276,3
36536468,0.36536468,2
36571535,0.36571535,1
36575778,0.36575778000000003,1
36584118,0.36584118,2
36644163,0.36644163,2
36664236,0.36664236,2
36689410,0.3668941,3
36691669,0.36691669,4
36718599,0.36718599,2
36749886,0.36749886,1
36770729,0.36770729,1
36800303,0.36800303,2
36827388,0.36827388,1
36827674,0.36827674,1
36880073,0.36880073,1
36927197,0.36927197,3
36945025,0.36945025,3
36953520,0.3695352,3
36958133,0.36958133,3
36993590,0.3699359,1
37017342,0.37017342000000003,3
37031618,0.37031618,4
37039496,0.37039496,1
37049571,0.37049571000000003,4
37093284,0.37093284,1
37095037,0.37095037000000003,1
37112133,0.37112133,3
37143731,0.37143731,2
37144142,0.37144142,1
37147616,0.37147616,2
37193853,0.37193853,1
37214277,0.37214277,2
37246948,0.37246948,1
37253194,0.37253194,1
37258945,0.37258945,4
37279538,0.37279538,1
37313631,0.37313631,1
37323437,0.37323437,1
37328542,0.37328542000000003,1
37329610,0.3732961,4
37330237,0.37330237,1
37349279,0.37349279,3
37351051,0.37351051,2
37356866,0.37356866,1
37381040,0.3738104,2
37393195,0.37393195,4
37420950,0.37420950000000003,2
37448597,0.37448597,2
37464930,0.3746493,2
37483233,0.37483233,2
37489488,0.37489488,3
37493072,0.37493072,3
37506043,0.37506043,1
37506383,0.37506383,1
37512606,0.37512606,1
37513507,0.37513507,2
37526757,0.37526757,2
37534721,0.37534721,1
37546837,0.37546837,1
37546958,0.37546958,1
37546960,0.3754696,4
37565826,0.37565826,4
37574475,0.37574475,4
37596059,0.37596059,1
37609072,0.37609072,1
37635393,0.37635393,3
37651121,0.37651121,2
37668137,0.37668137,4
37738998,0.37738998,1
37782285,0.37782285,1
37793772,0.37793772000000003,4
37808341,0.37808341,1
37816152,0.37816152000000003,2
37822711,0.37822711000000003,1
37916214,0.37916214,1
37942223,0.37942223,1
37943234,0.37943234000000003,1
37949323,0.37949323,4
38007552,0.38007552,3
38015057,0.38015057,4
38035418,0.38035418,1
38038876,0.38038876,4
38038982,0.38038982,4
38090407,0.38090407,1
38096248,0.38096248,2
38178294,0.38178294,1
38185060,0.3818506,1
38200333,0.38200333000000003,4
